Name;Types;Abilities;Tier;HP;Attack;Defense;Special Attack;Special Defense;Speed;Next Evolution(s)
Spinda;['Normal'];['Contrary', 'Own Tempo', 'Tangled Feet'];Untiered;60;60;60;60;60;60;[]
Spiritomb;['Ghost', 'Dark'];['Infiltrator', 'Pressure'];PU;50;92;108;92;108;35;[]
Spoink;['Psychic'];['Gluttony', 'Own Tempo', 'Thick Fat'];LC;60;25;35;70;80;60;['Grumpig']
Spritzee;['Fairy'];['Aroma Veil', 'Healer'];LC;78;52;60;63;65;23;['Aromatisse']
Squirtle;['Water'];['Rain Dish', 'Torrent'];LC;44;48;65;50;64;43;['Wartortle']
Stakataka;['Rock', 'Steel'];['Beast Boost'];RUBL;61;131;211;53;101;13;[]
Stantler;['Normal'];['Frisk', 'Intimidate', 'Sap Sipper'];Untiered;73;95;62;85;65;85;[]
Staraptor;['Normal', 'Flying'];['Intimidate', 'Reckless'];UUBL;85;120;70;50;60;100;[]
Staravia;['Normal', 'Flying'];['Intimidate', 'Reckless'];;55;75;50;40;40;80;['Staraptor']
Starly;['Normal', 'Flying'];['Keen Eye', 'Reckless'];LC;40;55;30;30;30;60;['Staravia']
Starmie;['Water', 'Psychic'];['Analytic', 'Illuminate', 'Natural Cure'];UU;60;75;85;100;85;115;[]
Staryu;['Water'];['Analytic', 'Illuminate', 'Natural Cure'];LC;30;45;55;70;55;85;['Starmie']
Steelix;['Steel', 'Ground'];['Rock Head', 'Sheer Force', 'Sturdy'];NU;75;85;200;55;65;30;[]
Steelix-Mega;['Steel', 'Ground'];['Sand Force'];UU;75;125;230;55;95;30;[]
Steenee;['Grass'];['Leaf Guard', 'Oblivious', 'Sweet Veil'];;52;40;48;40;48;62;['Tsareena']
Stoutland;['Normal'];['Intimidate', 'Sand Rush', 'Scrappy'];PU;85;110;90;45;90;80;[]
Stufful;['Normal', 'Fighting'];['Cute Charm', 'Fluffy', 'Klutz'];LC;70;75;50;45;50;50;['Bewear']
Stunfisk;['Ground', 'Electric'];['Limber', 'Sand Veil', 'Static'];Untiered;109;66;84;81;99;32;[]
Stunky;['Poison', 'Dark'];['Aftermath', 'Keen Eye', 'Stench'];LC;63;63;47;41;41;74;['Skuntank']
Sudowoodo;['Rock'];['Rattled', 'Rock Head', 'Sturdy'];Untiered;70;100;115;30;65;30;[]
Suicune;['Water'];['Inner Focus', 'Pressure'];UU;100;75;115;90;115;85;[]
Sunflora;['Grass'];['Chlorophyll', 'Early Bird', 'Solar Power'];Untiered;75;75;55;105;85;30;[]
Sunkern;['Grass'];['Chlorophyll', 'Early Bird', 'Solar Power'];LC;30;30;30;30;30;30;['Sunflora']
Surskit;['Bug', 'Water'];['Rain Dish', 'Swift Swim'];LC;40;30;32;50;52;65;['Masquerain']
Swablu;['Normal', 'Flying'];['Cloud Nine', 'Natural Cure'];LC;45;40;60;40;75;50;['Altaria']
Swadloon;['Bug', 'Grass'];['Chlorophyll', 'Leaf Guard', 'Overcoat'];;55;63;90;50;80;42;['Leavanny']
Swalot;['Poison'];['Gluttony', 'Liquid Ooze', 'Sticky Hold'];Untiered;100;73;83;73;83;55;[]
Swampert;['Water', 'Ground'];['Damp', 'Torrent'];UU;100;110;90;85;90;60;[]
Swampert-Mega;['Water', 'Ground'];['Swift Swim'];OU;100;150;110;95;110;70;[]
Swanna;['Water', 'Flying'];['Big Pecks', 'Hydration', 'Keen Eye'];Untiered;75;87;63;87;63;98;[]
Swellow;['Normal', 'Flying'];['Guts', 'Scrappy'];RU;60;85;60;75;50;125;[]
Swinub;['Ice', 'Ground'];['Oblivious', 'Snow Cloak', 'Thick Fat'];LC;50;50;40;30;30;50;['Piloswine']
Swirlix;['Fairy'];['Sweet Veil', 'Unburden'];;62;48;66;59;57;49;['Slurpuff']
Swoobat;['Psychic', 'Flying'];['Klutz', 'Simple', 'Unaware'];Untiered;67;57;55;77;55;114;[]
Sylveon;['Fairy'];['Cute Charm', 'Pixilate'];UU;95;65;65;110;130;60;[]
Taillow;['Normal', 'Flying'];['Guts', 'Scrappy'];LC;40;55;30;30;30;85;['Swellow']
Talonflame;['Fire', 'Flying'];['Flame Body', 'Gale Wings'];RUBL;78;81;71;74;69;126;[]
Tangela;['Grass'];['Chlorophyll', 'Leaf Guard', 'Regenerator'];PU;65;55;115;100;40;60;['Tangrowth']
Tangrowth;['Grass'];['Chlorophyll', 'Leaf Guard', 'Regenerator'];OU;100;100;125;110;50;50;[]
Tapu Bulu;['Grass', 'Fairy'];['Grassy Surge', 'Telepathy'];OU;70;130;115;85;95;75;[]
Tapu Fini;['Water', 'Fairy'];['Misty Surge', 'Telepathy'];OU;70;75;115;95;130;85;[]
Tapu Koko;['Electric', 'Fairy'];['Electric Surge', 'Telepathy'];OU;70;115;85;95;75;130;[]
Tapu Lele;['Psychic', 'Fairy'];['Psychic Surge', 'Telepathy'];OU;70;85;75;130;115;95;[]
Tauros;['Normal'];['Anger Point', 'Intimidate', 'Sheer Force'];PUBL;75;100;95;40;70;110;[]
Teddiursa;['Normal'];['Honey Gather', 'Pickup', 'Quick Feet'];LC;60;80;50;50;50;40;['Ursaring']
Tentacool;['Water', 'Poison'];['Clear Body', 'Liquid Ooze', 'Rain Dish'];LC;40;40;35;50;100;70;['Tentacruel']
Tentacruel;['Water', 'Poison'];['Clear Body', 'Liquid Ooze', 'Rain Dish'];UU;80;70;65;80;120;100;[]
Tepig;['Fire'];['Blaze', 'Thick Fat'];LC;65;63;45;45;45;45;['Pignite']
Terrakion;['Rock', 'Fighting'];['Justified'];UU;91;129;90;72;90;108;[]
Throh;['Fighting'];['Guts', 'Inner Focus', 'Mold Breaker'];Untiered;120;100;85;30;85;45;[]
Thundurus;['Electric', 'Flying'];['Defiant', 'Prankster'];UUBL;79;115;70;125;80;111;['Thundurus-Therian']
Thundurus-Therian;['Electric', 'Flying'];['Volt Absorb'];UUBL;79;105;70;145;80;101;[]
Timburr;['Fighting'];['Guts', 'Iron Fist', 'Sheer Force'];LC;75;80;55;25;35;35;['Gurdurr']
Tirtouga;['Water', 'Rock'];['Solid Rock', 'Sturdy', 'Swift Swim'];LC;54;78;103;53;45;22;['Carracosta']
Togedemaru;['Electric', 'Steel'];['Iron Barbs', 'Lightning Rod', 'Sturdy'];NU;65;98;63;40;73;96;[]
Togekiss;['Fairy', 'Flying'];['Hustle', 'Serene Grace', 'Super Luck'];UU;85;50;95;120;115;80;[]
Togepi;['Fairy'];['Hustle', 'Serene Grace', 'Super Luck'];LC;35;20;65;40;65;20;['Togetic']
Togetic;['Fairy', 'Flying'];['Hustle', 'Serene Grace', 'Super Luck'];;55;40;85;80;105;40;['Togekiss']
Torchic;['Fire'];['Blaze', 'Speed Boost'];;45;60;40;70;50;45;['Combusken']
Torkoal;['Fire'];['Drought', 'Shell Armor', 'White Smoke'];Untiered;70;85;140;85;70;20;[]
Tornadus;['Flying'];['Defiant', 'Prankster'];RUBL;79;115;70;125;80;111;['Tornadus-Therian']
Tornadus-Therian;['Flying'];['Regenerator'];OU;79;100;80;110;90;121;[]
Torracat;['Fire'];['Blaze', 'Intimidate'];;65;85;50;80;50;90;['Incineroar']
Torterra;['Grass', 'Ground'];['Overgrow', 'Shell Armor'];NU;95;109;105;75;85;56;[]
Totodile;['Water'];['Sheer Force', 'Torrent'];LC;50;65;64;44;48;43;['Croconaw']
Toucannon;['Normal', 'Flying'];['Keen Eye', 'Sheer Force', 'Skill Link'];Untiered;80;120;75;75;75;60;[]
Toxapex;['Poison', 'Water'];['Limber', 'Merciless', 'Regenerator'];OU;50;63;152;53;142;35;[]
Toxicroak;['Poison', 'Fighting'];['Anticipation', 'Dry Skin', 'Poison Touch'];RU;83;106;65;86;65;85;[]
Tranquill;['Normal', 'Flying'];['Big Pecks', 'Rivalry', 'Super Luck'];;62;77;62;50;42;65;['Unfezant']
Trapinch;['Ground'];['Arena Trap', 'Hyper Cutter', 'Sheer Force'];LC;45;100;45;45;45;10;['Vibrava']
Treecko;['Grass'];['Overgrow', 'Unburden'];LC;40;45;35;65;55;70;['Grovyle']
Trevenant;['Ghost', 'Grass'];['Frisk', 'Harvest', 'Natural Cure'];Untiered;85;110;76;65;82;56;[]
Tropius;['Grass', 'Flying'];['Chlorophyll', 'Harvest', 'Solar Power'];Untiered;99;68;83;72;87;51;[]
Trubbish;['Poison'];['Aftermath', 'Stench', 'Sticky Hold'];LC;50;50;62;40;62;65;['Garbodor']
Trumbeak;['Normal', 'Flying'];['Keen Eye', 'Pickup', 'Skill Link'];;55;85;50;40;50;75;['Toucannon']
Tsareena;['Grass'];['Leaf Guard', 'Queenly Majesty', 'Sweet Veil'];RU;72;120;98;50;98;72;[]
Turtonator;['Fire', 'Dragon'];['Shell Armor'];Untiered;60;78;135;91;85;36;[]
Turtwig;['Grass'];['Overgrow', 'Shell Armor'];LC;55;68;64;45;55;31;['Grotle']
Tympole;['Water'];['Hydration', 'Swift Swim', 'Water Absorb'];LC;50;50;40;50;40;64;['Palpitoad']
Tynamo;['Electric'];['Levitate'];LC;35;55;40;45;40;60;['Eelektrik']
Type: Null;['Normal'];['Battle Armor'];;95;95;95;95;95;59;['Silvally']
Typhlosion;['Fire'];['Blaze', 'Flash Fire'];NU;78;84;78;109;85;100;[]
Tyranitar;['Rock', 'Dark'];['Sand Stream', 'Unnerve'];OU;100;134;110;95;100;61;[]
Tyranitar-Mega;['Rock', 'Dark'];['Sand Stream'];OU;100;164;150;95;120;71;[]
Tyrantrum;['Rock', 'Dragon'];['Rock Head', 'Strong Jaw'];RU;82;121;119;69;59;71;[]
Tyrogue;['Fighting'];['Guts', 'Steadfast', 'Vital Spirit'];LC;35;35;35;35;35;35;['Hitmonchan', 'Hitmonlee', 'Hitmontop']
Tyrunt;['Rock', 'Dragon'];['Strong Jaw', 'Sturdy'];LC;58;89;77;45;45;48;['Tyrantrum']
Umbreon;['Dark'];['Inner Focus', 'Synchronize'];RU;95;65;110;60;130;65;[]
Unfezant;['Normal', 'Flying'];['Big Pecks', 'Rivalry', 'Super Luck'];Untiered;80;115;80;65;55;93;[]
Unown;['Psychic'];['Levitate'];Untiered;48;72;48;72;48;48;[]
Ursaring;['Normal'];['Guts', 'Quick Feet', 'Unnerve'];Untiered;90;130;75;75;75;55;[]
Uxie;['Psychic'];['Levitate'];RU;75;75;130;75;130;95;[]
Vanillish;['Ice'];['Ice Body', 'Snow Cloak', 'Weak Armor'];;51;65;65;80;75;59;['Vanilluxe']
Vanillite;['Ice'];['Ice Body', 'Snow Cloak', 'Weak Armor'];LC;36;50;50;65;60;44;['Vanillish']
Vanilluxe;['Ice'];['Ice Body', 'Snow Warning', 'Weak Armor'];NUBL;71;95;85;110;95;79;[]
Vaporeon;['Water'];['Hydration', 'Water Absorb'];NU;130;65;60;110;95;65;[]
Venipede;['Bug', 'Poison'];['Poison Point', 'Speed Boost', 'Swarm'];LC;30;45;59;30;39;57;['Whirlipede']
Venomoth;['Bug', 'Poison'];['Shield Dust', 'Tinted Lens', 'Wonder Skin'];RUBL;70;65;60;90;75;90;[]
Venonat;['Bug', 'Poison'];['Compound Eyes', 'Run Away', 'Tinted Lens'];LC;60;55;50;40;55;45;['Venomoth']
Venusaur;['Grass', 'Poison'];['Chlorophyll', 'Overgrow'];NUBL;80;82;83;100;100;80;[]
Venusaur-Mega;['Grass', 'Poison'];['Thick Fat'];OU;80;100;123;122;120;80;[]
Vespiquen;['Bug', 'Flying'];['Pressure', 'Unnerve'];Untiered;70;80;102;80;102;40;[]
Vibrava;['Ground', 'Dragon'];['Levitate'];;50;70;50;50;50;70;['Flygon']
Victini;['Psychic', 'Fire'];['Victory Star'];OU;100;100;100;100;100;100;[]
Victreebel;['Grass', 'Poison'];['Chlorophyll', 'Gluttony'];PU;80;105;65;100;70;70;[]
Vigoroth;['Normal'];['Vital Spirit'];;80;80;80;55;55;90;['Slaking']
Vikavolt;['Bug', 'Electric'];['Levitate'];NU;77;70;90;145;75;43;[]
Vileplume;['Grass', 'Poison'];['Chlorophyll', 'Effect Spore'];NU;75;80;85;110;90;50;[]
Virizion;['Grass', 'Fighting'];['Justified'];RU;91;90;72;90;129;108;[]
Vivillon;['Bug', 'Flying'];['Compound Eyes', 'Friend Guard', 'Shield Dust'];NU;80;52;50;90;50;89;[]
Volbeat;['Bug'];['Illuminate', 'Prankster', 'Swarm'];Untiered;65;73;75;47;85;85;[]
Volcanion;['Fire', 'Water'];['Water Absorb'];UU;80;110;120;130;90;70;[]
Volcarona;['Bug', 'Fire'];['Flame Body', 'Swarm'];OU;85;60;65;135;105;100;[]
Voltorb;['Electric'];['Aftermath', 'Soundproof', 'Static'];LC;40;30;50;55;55;100;['Electrode']
Vullaby;['Dark', 'Flying'];['Big Pecks', 'Overcoat', 'Weak Armor'];LC;70;55;75;45;65;60;['Mandibuzz']
Vulpix;['Fire'];['Drought', 'Flash Fire'];;38;41;40;50;65;65;['Ninetales']
Vulpix-Alola;['Ice'];['Snow Cloak', 'Snow Warning'];LC;38;41;40;50;65;65;['Ninetales-Alola']
Wailmer;['Water'];['Oblivious', 'Pressure', 'Water Veil'];LC;130;70;35;70;35;60;['Wailord']
Wailord;['Water'];['Oblivious', 'Pressure', 'Water Veil'];Untiered;170;90;45;90;45;60;[]
Walrein;['Ice', 'Water'];['Ice Body', 'Oblivious', 'Thick Fat'];Untiered;110;80;90;95;90;65;[]
Wartortle;['Water'];['Rain Dish', 'Torrent'];;59;63;80;65;80;58;['Blastoise']
Watchog;['Normal'];['Analytic', 'Illuminate', 'Keen Eye'];Untiered;60;85;69;60;69;77;[]
Weavile;['Dark', 'Ice'];['Pickpocket', 'Pressure'];UUBL;70;120;65;45;85;125;[]
Weedle;['Bug', 'Poison'];['Run Away', 'Shield Dust'];LC;40;35;30;20;20;50;['Kakuna']
Weepinbell;['Grass', 'Poison'];['Chlorophyll', 'Gluttony'];;65;90;50;85;45;55;['Victreebel']
Weezing;['Poison'];['Levitate'];NU;65;90;120;85;70;60;[]
Whimsicott;['Grass', 'Fairy'];['Chlorophyll', 'Infiltrator', 'Prankster'];NU;60;67;85;77;75;116;[]
Whirlipede;['Bug', 'Poison'];['Poison Point', 'Speed Boost', 'Swarm'];;40;55;99;40;79;47;['Scolipede']
Whiscash;['Water', 'Ground'];['Anticipation', 'Hydration', 'Oblivious'];Untiered;110;78;73;76;71;60;[]
Whismur;['Normal'];['Rattled', 'Soundproof'];LC;64;51;23;51;23;28;['Loudred']
Wigglytuff;['Normal', 'Fairy'];['Competitive', 'Cute Charm', 'Frisk'];Untiered;140;70;45;85;50;45;[]
Wimpod;['Bug', 'Water'];['Wimp Out'];LC;25;35;40;20;30;80;['Golisopod']
Wingull;['Water', 'Flying'];['Hydration', 'Keen Eye', 'Rain Dish'];;40;30;30;55;30;85;['Pelipper']
Wishiwashi;['Water'];['Schooling'];Untiered;45;20;20;25;25;40;[]
Wishiwashi-School;['Water'];['Schooling'];Untiered;45;140;130;140;135;30;[]
Wobbuffet;['Psychic'];['Shadow Tag', 'Telepathy'];Untiered;190;33;58;33;58;33;[]
Woobat;['Psychic', 'Flying'];['Klutz', 'Simple', 'Unaware'];LC;65;45;43;55;43;72;['Swoobat']
Wooper;['Water', 'Ground'];['Damp', 'Unaware', 'Water Absorb'];LC;55;45;45;25;25;15;['Quagsire']
Wormadam;['Bug', 'Grass'];['Anticipation', 'Overcoat'];Untiered;60;59;85;79;105;36;[]
Wormadam-Sandy;['Bug', 'Ground'];['Anticipation', 'Overcoat'];Untiered;60;79;105;59;85;36;[]
Wormadam-Trash;['Bug', 'Steel'];['Anticipation', 'Overcoat'];Untiered;60;69;95;69;95;36;[]
Wurmple;['Bug'];['Run Away', 'Shield Dust'];LC;45;45;35;20;30;20;['Cascoon', 'Silcoon']
Wynaut;['Psychic'];['Shadow Tag', 'Telepathy'];LC;95;23;48;23;48;23;['Wobbuffet']
Xatu;['Psychic', 'Flying'];['Early Bird', 'Magic Bounce', 'Synchronize'];NU;65;75;70;95;70;95;[]
Xerneas;['Fairy'];['Fairy Aura'];Uber;126;131;95;131;98;99;[]
Xurkitree;['Electric'];['Beast Boost'];UUBL;83;89;71;173;71;83;[]
Yamask;['Ghost'];['Mummy'];LC;38;30;85;55;65;30;['Cofagrigus']
Yanma;['Bug', 'Flying'];['Compound Eyes', 'Frisk', 'Speed Boost'];;65;65;45;75;45;95;['Yanmega']
Yanmega;['Bug', 'Flying'];['Frisk', 'Speed Boost', 'Tinted Lens'];RU;86;76;86;116;56;95;[]
Yungoos;['Normal'];['Adaptability', 'Stakeout', 'Strong Jaw'];LC;48;70;30;30;30;45;['Gumshoos']
Yveltal;['Dark', 'Flying'];['Dark Aura'];Uber;126;131;95;131;98;99;[]
Zangoose;['Normal'];['Immunity', 'Toxic Boost'];Untiered;73;115;60;60;60;90;[]
Zapdos;['Electric', 'Flying'];['Pressure', 'Static'];OU;90;90;85;125;90;100;[]
Zebstrika;['Electric'];['Lightning Rod', 'Motor Drive', 'Sap Sipper'];Untiered;75;100;63;80;63;116;[]
Zekrom;['Dragon', 'Electric'];['Teravolt'];Uber;100;150;120;120;100;90;[]
Zeraora;['Electric'];['Volt Absorb'];UU;88;112;75;102;80;143;[]
Zigzagoon;['Normal'];['Gluttony', 'Pickup', 'Quick Feet'];LC;38;30;41;30;41;60;['Linoone']
Zoroark;['Dark'];['Illusion'];RUBL;60;105;60;120;60;105;[]
Zorua;['Dark'];['Illusion'];LC;40;65;40;80;40;65;['Zoroark']
Zubat;['Poison', 'Flying'];['Infiltrator', 'Inner Focus'];LC;40;45;35;30;40;55;['Golbat']
Zweilous;['Dark', 'Dragon'];['Hustle'];;72;85;70;65;70;58;['Hydreigon']
Zygarde;['Dragon', 'Ground'];['Aura Break', 'Power Construct'];Uber;108;100;121;81;95;95;['Zygarde-10%', 'Zygarde-Complete']
Zygarde-10%;['Dragon', 'Ground'];['Aura Break', 'Power Construct'];RU;54;100;71;61;85;115;[]
Zygarde-Complete;['Dragon', 'Ground'];['Power Construct'];Uber;216;100;121;91;95;85;[]
Syclar;['Ice', 'Bug'];['Compound Eyes', 'Snow Cloak'];CAP;40;76;45;74;39;91;['Syclant']
Syclant;['Ice', 'Bug'];['Compound Eyes', 'Ice Body', 'Mountaineer'];CAP;70;116;70;114;64;121;[]
Revenankh;['Ghost', 'Fighting'];['Air Lock', 'Shed Skin', 'Triage'];CAP;90;105;90;65;110;65;[]
Embirch;['Fire', 'Grass'];['Chlorophyll', 'Leaf Guard', 'Reckless'];CAP;60;40;55;65;40;60;['Flarelm']
Flarelm;['Fire', 'Grass'];['Battle Armor', 'Rock Head', 'White Smoke'];CAP;90;50;95;75;70;40;['Pyroak']
Pyroak;['Fire', 'Grass'];['Battle Armor', 'Rock Head', 'White Smoke'];CAP;120;70;105;95;90;60;[]
Fidgit;['Poison', 'Ground'];['Frisk', 'Persistent', 'Vital Spirit'];CAP;95;76;109;90;80;105;[]
Breezi;['Poison', 'Flying'];['Frisk', 'Own Tempo', 'Unburden'];CAP;50;46;69;60;50;75;['Fidgit']
Rebble;['Rock'];['Levitate', 'Sniper', 'Solid Rock'];CAP;45;25;65;75;55;80;['Tactite']
Tactite;['Rock'];['Levitate', 'Sniper', 'Technician'];CAP;70;40;65;100;65;95;['Stratagem']
Stratagem;['Rock'];['Levitate', 'Sniper', 'Technician'];CAP;90;60;65;120;70;130;[]
Privatyke;['Water', 'Fighting'];['Technician', 'Unaware'];CAP;45;25;65;75;55;80;['Arghonaut']
Arghonaut;['Water', 'Fighting'];['Technician', 'Unaware'];CAP;105;110;95;70;100;75;[]
Kitsunoh;['Steel', 'Ghost'];['Frisk', 'Iron Fist', 'Limber'];CAP;80;103;85;55;80;110;[]
Cyclohm;['Electric', 'Dragon'];['Damp', 'Shield Dust', 'Static'];CAP;108;60;118;112;70;80;[]
Colossoil;['Dark', 'Ground'];['Guts', 'Rebound', 'Unnerve'];CAP;133;122;72;71;72;95;[]
Krilowatt;['Electric', 'Water'];['Magic Guard', 'Minus', 'Trace'];CAP;151;84;73;83;74;105;[]
Voodoll;['Normal', 'Dark'];['Lightning Rod', 'Volt Absorb'];CAP;55;40;55;75;50;70;['Voodoom']
Voodoom;['Fighting', 'Dark'];['Cursed Body', 'Lightning Rod', 'Volt Absorb'];CAP;90;85;80;105;80;110;[]
Scratchet;['Normal', 'Fighting'];['Prankster', 'Scrappy', 'Vital Spirit'];CAP;55;85;80;20;70;40;['Tomohawk']
Tomohawk;['Flying', 'Fighting'];['Intimidate', 'Justified', 'Prankster'];CAP;105;60;90;115;80;85;[]
Necturine;['Grass', 'Ghost'];['Anticipation', 'Telepathy'];CAP;50;46;69;60;50;75;['Necturna']
Necturna;['Grass', 'Ghost'];['Forewarn', 'Telepathy'];CAP;64;120;100;85;120;58;[]
Mollux;['Fire', 'Poison'];['Dry Skin', 'Illuminate'];CAP;95;45;83;131;105;76;[]
Cupra;['Bug', 'Psychic'];['Keen Eye', 'Magic Guard', 'Shield Dust'];CAP;50;60;49;67;30;44;['Argalis']
Argalis;['Bug', 'Psychic'];['Compound Eyes', 'Overcoat', 'Shed Skin'];CAP;60;90;89;87;40;54;['Aurumoth']
Aurumoth;['Bug', 'Psychic'];['Light Metal', 'No Guard', 'Weak Armor'];CAP;110;120;99;117;60;94;[]
Brattler;['Dark', 'Grass'];['Harvest', 'Infiltrator', 'Rattled'];CAP;80;70;40;20;90;30;['Malaconda']
Malaconda;['Dark', 'Grass'];['Drought', 'Harvest', 'Infiltrator'];CAP;115;100;60;40;130;55;[]
Cawdet;['Steel', 'Flying'];['Big Pecks', 'Keen Eye', 'Volt Absorb'];CAP;35;72;85;40;55;88;['Cawmodore']
Cawmodore;['Steel', 'Flying'];['Big Pecks', 'Intimidate', 'Volt Absorb'];CAP;50;92;130;65;75;118;[]
Volkritter;['Water', 'Fire'];['Anticipation', 'Infiltrator', 'Unnerve'];CAP;60;30;50;80;60;70;['Volkraken']
Volkraken;['Water', 'Fire'];['Analytic', 'Infiltrator', 'Pressure'];CAP;100;45;80;135;100;95;[]
Snugglow;['Electric', 'Poison'];['Storm Drain', 'Telepathy', 'Vital Spirit'];CAP;40;37;79;91;68;70;['Plasmanta']
Plasmanta;['Electric', 'Poison'];['Storm Drain', 'Telepathy', 'Vital Spirit'];CAP;60;57;119;131;98;100;[]
Floatoy;['Water', 'Steel'];['Heatproof', 'Swift Swim', 'Water Veil'];CAP;48;70;40;70;30;77;['Caimanoe']
Caimanoe;['Water', 'Steel'];['Heatproof', 'Light Metal', 'Water Veil'];CAP;73;85;65;80;40;87;['Naviathan']
Naviathan;['Water', 'Steel'];['Guts', 'Heatproof', 'Light Metal'];CAP;103;110;90;95;65;97;[]
Crucibelle;['Rock', 'Poison'];['Liquid Ooze', 'Mold Breaker', 'Regenerator'];CAP;106;105;65;75;85;104;[]
Crucibelle-Mega;['Rock', 'Poison'];['Magic Guard'];CAP;106;135;75;91;125;108;[]
Pluffle;['Fairy'];['Aroma Veil', 'Friend Guard', 'Natural Cure'];CAP;74;38;51;65;78;49;['Kerfluffle']
Kerfluffle;['Fairy', 'Fighting'];['Aroma Veil', 'Friend Guard', 'Natural Cure'];CAP;84;78;86;115;88;119;[]
Pajantom;['Dragon', 'Ghost'];['Comatose'];CAP;84;133;71;51;111;101;[]
Mumbao;['Grass', 'Fairy'];['Overcoat', 'Solar Power', 'Trace'];CAP;55;30;64;87;73;66;['Jumbao']
Jumbao;['Grass', 'Fairy'];['Drought', 'Overcoat', 'Trace'];CAP;92;63;97;124;104;96;[]
Caribolt;['Grass', 'Electric'];['Galvanize', 'Overgrow'];CAP;84;106;82;77;80;106;[]
Smokomodo;['Fire', 'Ground'];['Blaze', 'Technician'];CAP;88;116;67;88;78;97;[]
Snaelstrom;['Water', 'Bug'];['Poison Heal', 'Torrent'];CAP;91;94;110;80;97;63;[]
Pikachu-Starter;['Electric'];['Lightning Rod', 'Static'];LGPE OU;45;80;50;75;60;120;[]
Eevee-Starter;['Normal'];['Adaptability', 'Anticipation', 'Run Away'];LGPE OU;65;75;70;65;85;75;[]
Meltan;['Steel'];['Magnet Pull'];LGPE OU;46;65;65;55;35;34;['Melmetal']
Melmetal;['Steel'];['Iron Fist'];LGPE OU;135;143;143;80;65;34;[]
